purchase_day_of_week,purchase_hour,is_weekend_order,estimated_delivery_days,customer_state,customer_city,seller_state,seller_city,seller_customer_same_state,seller_customer_same_city,product_category_name,product_weight_g,product_weight_kg,total_product_weight_g,total_product_weight_kg,product_length_cm,product_height_cm,product_width_cm,product_volume_cm3,total_product_volume_cm3,product_weight_bucket,freight_value,freight_value_bucket,price,item_count,sla_breached
1,12,0,20.484375,RJ,petropolis,SP,sorocaba,0,0,unknown,400.0,0.4,400.0,0.4,32.0,15.0,15.0,7200.0,7200.0,0-500g,16.11,15-30,39.9,1,0
1,20,0,26.126747685185187,MG,ponte nova,PR,sao jose dos pinhais,0,0,ferramentas_jardim,1900.0,1.9,1900.0,1.9,17.0,13.0,31.0,6851.0,6851.0,1-5kg,27.43,15-30,99.9,1,0
2,7,0,34.694652777777776,RN,natal,SP,sao jose do rio preto,0,0,moveis_quarto,10750.0,10.75,10750.0,10.75,93.0,63.0,11.0,64449.0,64449.0,10kg+,81.56,60-100,199.0,1,0
5,10,1,29.564918981481483,RJ,rio de janeiro,SP,pedreira,0,0,utilidades_domesticas,2350.0,2.35,2350.0,2.35,25.0,30.0,25.0,18750.0,18750.0,1-5kg,16.9,15-30,93.0,1,0
4,22,0,4.051319444444444,SP,sao bernardo do campo,SP,osasco,1,0,automotivo,2700.0,2.7,2700.0,2.7,46.0,16.0,25.0,18400.0,18400.0,1-5kg,13.19,0-15,126.49,1,0
4,11,0,31.526238425925925,SC,sao joaquim,SP,sao paulo,0,0,telefonia,67.0,0.067,67.0,0.067,18.0,5.0,11.0,990.0,990.0,0-500g,18.23,15-30,19.99,1,0
2,0,0,36.97435185185185,CE,caucaia,SP,itaquaquecetuba,0,0,moveis_escritorio,8217.0,8.217,8217.0,8.217,52.0,52.0,17.0,45968.0,45968.0,5-10kg,42.24,30-60,144.94,1,0
5,18,1,25.21806712962963,RJ,volta redonda,PR,cascavel,0,0,consoles_games,1500.0,1.5,1500.0,1.5,33.0,25.0,11.0,9075.0,9075.0,1-5kg,21.67,15-30,689.89,1,0
3,0,0,24.97140046296296,MG,contagem,SP,sao paulo,0,0,automotivo,150.0,0.15,150.0,0.15,20.0,6.0,17.0,2040.0,2040.0,0-500g,15.23,15-30,24.9,1,0
5,19,1,24.17934027777778,MG,governador valadares,RS,nova petropolis,0,0,utilidades_domesticas,250.0,0.25,250.0,0.25,18.0,11.0,13.0,2574.0,2574.0,0-500g,22.24,15-30,44.4,1,0
4,21,0,32.1209375,RS,vacaria,SP,ibitinga,0,0,cama_mesa_banho,1550.0,1.55,1550.0,1.55,44.0,14.0,34.0,20944.0,20944.0,1-5kg,17.94,15-30,99.0,1,0
5,20,1,26.15443287037037,ES,serra,SP,ibitinga,0,0,cama_mesa_banho,950.0,0.95,950.0,0.95,45.0,15.0,35.0,23625.0,23625.0,500g-1kg,17.74,15-30,69.9,1,0
2,18,0,39.23854166666667,MG,carai,SP,praia grande,0,0,climatizacao,375.0,0.375,375.0,0.375,24.0,12.0,17.0,4896.0,4896.0,0-500g,15.1,15-30,25.9,1,0
2,8,0,28.629328703703703,RS,ibiruba,BA,lauro de freitas,0,0,telefonia,500.0,0.5,500.0,0.5,23.0,16.0,11.0,4048.0,4048.0,0-500g,44.24,30-60,315.0,1,0
4,13,0,16.44869212962963,RJ,rio de janeiro,BA,lauro de freitas,0,0,pcs,2800.0,2.8,2800.0,2.8,16.0,31.0,39.0,19344.0,19344.0,1-5kg,33.83,30-60,1340.0,1,0
2,20,0,22.12826388888889,RS,charqueadas,PR,sao jose dos pinhais,0,0,ferramentas_jardim,1900.0,1.9,1900.0,1.9,17.0,13.0,31.0,6851.0,6851.0,1-5kg,16.95,15-30,99.9,1,0
3,19,0,24.199016203703703,SC,sao miguel do oeste,SP,ribeirao preto,0,0,utilidades_domesticas,450.0,0.45,450.0,0.45,24.0,8.0,15.0,2880.0,2880.0,0-500g,16.11,15-30,21.9,1,1
4,21,0,16.092974537037037,SP,barretos,SP,sao paulo,1,0,telefonia,300.0,0.3,300.0,0.3,17.0,4.0,12.0,816.0,816.0,0-500g,12.86,0-15,27.99,1,0
4,15,0,12.351747685185185,SP,suzano,MG,patos de minas,0,0,pet_shop,900.0,0.9,900.0,0.9,26.0,19.0,23.0,11362.0,11362.0,500g-1kg,19.89,15-30,99.9,1,0
1,0,0,14.977222222222222,SP,atibaia,SP,sao  paulo,1,0,cool_stuff,700.0,0.7,700.0,0.7,22.0,6.0,18.0,2376.0,2376.0,500g-1kg,10.28,0-15,219.0,1,0
4,0,0,23.9646875,RJ,rio de janeiro,SP,sao paulo,0,0,automotivo,50.0,0.05,50.0,0.05,16.0,4.0,14.0,896.0,896.0,0-500g,14.1,0-15,9.2,1,0
3,18,0,27.23408564814815,PE,jaboatao dos guararapes,SP,santo andre,0,0,esporte_lazer,250.0,0.25,250.0,0.25,16.0,4.0,11.0,704.0,704.0,0-500g,19.31,15-30,89.0,1,0
0,7,0,41.69178240740741,SP,sao paulo,RS,porto alegre,0,0,beleza_saude,200.0,0.2,200.0,0.2,16.0,12.0,12.0,2304.0,2304.0,0-500g,15.92,15-30,87.99,1,0
2,20,0,26.127754629629628,PR,londrina,SP,sao paulo,0,0,casa_construcao,550.0,0.55,550.0,0.55,16.0,16.0,16.0,4096.0,4096.0,500g-1kg,15.3,15-30,78.0,1,0
5,14,1,26.411828703703705,RS,gravatai,SP,maua,0,0,esporte_lazer,600.0,0.6,600.0,0.6,22.0,5.0,20.0,2200.0,2200.0,500g-1kg,14.1,0-15,29.9,1,0
0,20,0,23.14146990740741,RJ,barra mansa,MG,pocos de caldas,0,0,construcao_ferramentas_ferramentas,1050.0,1.05,1050.0,1.05,25.0,25.0,25.0,15625.0,15625.0,1-5kg,18.58,15-30,189.9,1,0
5,19,1,18.167824074074073,SP,campinas,SP,sao paulo,1,0,beleza_saude,663.0,0.663,663.0,0.663,28.0,19.0,15.0,7980.0,7980.0,500g-1kg,10.0,0-15,169.9,1,0
0,20,0,13.1378125,SC,jaragua do sul,SP,itajai,0,0,utilidades_domesticas,525.0,0.525,525.0,0.525,29.0,17.0,19.0,9367.0,9367.0,500g-1kg,9.94,0-15,27.5,1,0
5,20,1,26.166527777777777,SP,mogi das cruzes,PR,cascavel,0,0,consoles_games,400.0,0.4,400.0,0.4,21.0,10.0,13.0,2730.0,2730.0,0-500g,15.37,15-30,89.0,1,0
2,17,0,20.270347222222224,SP,laranjal paulista,SP,sao paulo,1,0,beleza_saude,600.0,0.6,600.0,0.6,28.0,11.0,26.0,8008.0,8008.0,500g-1kg,11.85,0-15,33.49,1,0
2,20,0,11.164606481481481,SP,sao paulo,SP,sao paulo,1,1,relogios_presentes,200.0,0.2,200.0,0.2,16.0,2.0,11.0,352.0,352.0,0-500g,7.78,0-15,29.0,1,0
1,12,0,22.48400462962963,RS,caxias do sul,PR,curitiba,0,0,moveis_decoracao,400.0,0.4,400.0,0.4,69.0,11.0,11.0,8349.0,8349.0,0-500g,15.1,15-30,49.0,1,0
3,13,0,31.429641203703703,SP,leme,SP,ibitinga,1,0,moveis_decoracao,700.0,0.7,700.0,0.7,35.0,4.0,30.0,4200.0,4200.0,500g-1kg,11.81,0-15,59.9,1,0
3,0,0,28.970381944444444,BA,salvador,SP,guariba,0,0,audio,450.0,0.45,450.0,0.45,17.0,8.0,12.0,1632.0,1632.0,0-500g,22.83,15-30,129.0,1,0
3,19,0,27.196296296296296,RJ,rio de janeiro,SP,taubate,0,0,audio,250.0,0.25,250.0,0.25,16.0,5.0,11.0,880.0,880.0,0-500g,19.08,15-30,140.0,1,0
4,14,0,20.387233796296297,SP,ibitinga,SP,sao paulo,1,0,eletronicos,200.0,0.2,200.0,0.2,30.0,10.0,20.0,6000.0,6000.0,0-500g,11.85,0-15,18.9,1,0
5,16,1,23.30574074074074,RJ,nova iguacu,SP,sao paulo,0,0,perfumaria,400.0,0.4,400.0,0.4,18.0,9.0,14.0,2268.0,2268.0,0-500g,14.42,0-15,96.0,1,0
6,20,1,23.135868055555555,MG,boa esperanca,MG,patos de minas,1,0,pet_shop,850.0,0.85,850.0,0.85,24.0,20.0,24.0,11520.0,11520.0,500g-1kg,11.95,0-15,79.5,1,0
4,20,0,16.154189814814814,SP,sao paulo,SP,sao paulo,1,1,relogios_presentes,250.0,0.25,250.0,0.25,16.0,2.0,11.0,352.0,352.0,0-500g,7.78,0-15,55.0,1,0
5,9,1,26.599328703703705,CE,fortaleza,SP,sao jose do rio preto,0,0,ferramentas_jardim,1750.0,1.75,1750.0,1.75,37.0,22.0,40.0,32560.0,32560.0,1-5kg,28.82,15-30,49.0,1,1
1,17,0,20.290775462962962,SC,brusque,SP,guarulhos,0,0,automotivo,500.0,0.5,500.0,0.5,25.0,25.0,21.0,13125.0,13125.0,0-500g,19.32,15-30,29.88,1,0
6,18,1,24.226990740740742,MG,santo antonio do monte,SC,rio do sul,0,0,esporte_lazer,250.0,0.25,250.0,0.25,20.0,20.0,20.0,8000.0,8000.0,0-500g,22.06,15-30,26.5,1,0
3,18,0,19.235,SP,sao paulo,SP,campo limpo paulista,1,0,brinquedos,5700.0,5.7,5700.0,5.7,39.0,30.0,29.0,33930.0,33930.0,5-10kg,12.72,0-15,54.9,1,0
1,12,0,36.49172453703704,RJ,rio de janeiro,SP,sao paulo,0,0,beleza_saude,1110.0,1.11,1110.0,1.11,19.0,11.0,18.0,3762.0,3762.0,1-5kg,15.26,15-30,53.69,1,0
3,23,0,24.03550925925926,MG,mantena,MG,belo horizonte,1,0,malas_acessorios,450.0,0.45,450.0,0.45,24.0,47.0,34.0,38352.0,38352.0,0-500g,10.99,0-15,54.9,1,0
1,18,0,26.216157407407408,SP,pindamonhangaba,PR,campo largo,0,0,esporte_lazer,5500.0,5.5,5500.0,5.5,90.0,15.0,25.0,33750.0,33750.0,5-10kg,21.33,15-30,119.9,1,0
2,17,0,26.278495370370372,PA,parauapebas,SP,sao paulo,0,0,telefonia,350.0,0.35,350.0,0.35,17.0,4.0,12.0,816.0,816.0,0-500g,37.12,30-60,29.99,1,0
1,16,0,28.298912037037038,SP,sao paulo,SP,monteiro lobato,1,0,bebes,500.0,0.5,500.0,0.5,25.0,9.0,18.0,4050.0,4050.0,0-500g,11.85,0-15,38.97,1,0
1,15,0,20.346504629629628,RJ,nilopolis,SP,sao paulo,0,0,telefonia,100.0,0.1,100.0,0.1,19.0,3.0,11.0,627.0,627.0,0-500g,14.52,0-15,34.9,1,1
3,13,0,12.429664351851851,SP,santa barbara d'oeste,SP,indaiatuba,1,0,beleza_saude,1110.0,1.11,2220.0,2.22,19.0,11.0,18.0,3762.0,7524.0,1-5kg,14.78,0-15,95.3,2,0
5,21,1,26.09726851851852,SP,praia grande,SP,sao jose do rio preto,1,0,ferramentas_jardim,1850.0,1.85,1850.0,1.85,37.0,22.0,40.0,32560.0,32560.0,1-5kg,13.44,0-15,59.9,1,0
5,16,1,31.31443287037037,PR,curitiba,MG,carmo do cajuru,0,0,unknown,1100.0,1.1,1100.0,1.1,26.0,10.0,20.0,5200.0,5200.0,1-5kg,17.26,15-30,59.9,1,0
5,12,1,30.488252314814815,PI,teresina,SP,ribeirao preto,0,0,esporte_lazer,1350.0,1.35,1350.0,1.35,16.0,16.0,16.0,4096.0,4096.0,1-5kg,57.45,30-60,128.56,1,0
5,11,1,30.510810185185186,RS,dom pedrito,SP,carapicuiba,0,0,bebes,400.0,0.4,800.0,0.8,29.0,18.0,17.0,8874.0,17748.0,0-500g,32.22,30-60,86.0,2,0
0,18,0,30.244351851851853,BA,salvador,SP,lencois paulista,0,0,beleza_saude,1400.0,1.4,1400.0,1.4,20.0,16.0,16.0,5120.0,5120.0,1-5kg,19.76,15-30,74.9,1,0
1,23,0,19.01310185185185,SP,taiuva,RJ,rio de janeiro,0,0,esporte_lazer,304.0,0.304,304.0,0.304,27.0,17.0,27.0,12393.0,12393.0,0-500g,18.59,15-30,69.9,1,0
0,21,0,36.10446759259259,RJ,rio de janeiro,RJ,rio de janeiro,1,1,beleza_saude,1450.0,1.45,1450.0,1.45,20.0,15.0,15.0,4500.0,4500.0,1-5kg,11.83,0-15,82.0,1,0
1,1,0,19.938194444444445,MG,formiga,MG,sete lagoas,1,0,brinquedos,200.0,0.2,200.0,0.2,16.0,9.0,11.0,1584.0,1584.0,0-500g,12.83,0-15,99.9,1,0
1,12,0,29.496724537037036,TO,palmas,PR,curitiba,0,0,moveis_decoracao,400.0,0.4,400.0,0.4,69.0,11.0,11.0,8349.0,8349.0,0-500g,21.15,15-30,49.0,1,1
6,22,1,15.056770833333333,SP,mairipora,SP,sao paulo,1,0,cama_mesa_banho,6038.0,6.038,6038.0,6.038,68.0,17.0,47.0,54332.0,54332.0,5-10kg,11.73,0-15,70.0,1,0
1,14,0,23.416527777777777,RS,gravatai,SP,guarulhos,0,0,unknown,400.0,0.4,400.0,0.4,20.0,12.0,15.0,3600.0,3600.0,0-500g,15.74,15-30,122.99,1,0
5,21,1,29.124699074074073,BA,morro do chapeu,SP,ibitinga,0,0,cama_mesa_banho,850.0,0.85,850.0,0.85,16.0,10.0,16.0,2560.0,2560.0,500g-1kg,23.43,15-30,39.99,1,0
4,19,0,27.174479166666668,BA,salvador,MG,belo horizonte,0,0,bebes,3800.0,3.8,3800.0,3.8,44.0,23.0,43.0,43516.0,43516.0,1-5kg,16.49,15-30,149.9,1,0
1,15,0,28.36130787037037,MG,mateus leme,SP,araraquara,0,0,papelaria,3450.0,3.45,6900.0,6.9,27.0,29.0,27.0,21141.0,42282.0,1-5kg,50.38,30-60,59.8,2,1
6,18,1,25.212592592592593,RJ,rio de janeiro,SC,canoinhas,0,0,esporte_lazer,350.0,0.35,350.0,0.35,67.0,15.0,15.0,15075.0,15075.0,0-500g,16.79,15-30,29.5,1,0
0,11,0,27.520729166666666,PE,camaragibe,SP,sao paulo,0,0,fashion_bolsas_e_acessorios,200.0,0.2,200.0,0.2,16.0,11.0,11.0,1936.0,1936.0,0-500g,17.63,15-30,23.99,1,0
0,18,0,14.209722222222222,DF,brasilia,SP,sao paulo,0,0,relogios_presentes,250.0,0.25,250.0,0.25,16.0,2.0,20.0,640.0,640.0,0-500g,15.57,15-30,99.0,1,0
6,21,1,22.113541666666666,SP,varzea paulista,SP,jau,1,0,esporte_lazer,2900.0,2.9,2900.0,2.9,20.0,20.0,20.0,8000.0,8000.0,1-5kg,13.28,0-15,119.9,1,0
0,22,0,16.075011574074075,SP,piracicaba,SP,sao paulo,1,0,eletrodomesticos,1400.0,1.4,1400.0,1.4,35.0,35.0,40.0,49000.0,49000.0,1-5kg,10.96,0-15,39.9,1,0
2,7,0,35.66770833333333,ES,cariacica,SP,santa barbara d'oeste,0,0,esporte_lazer,6050.0,6.05,6050.0,6.05,40.0,30.0,30.0,36000.0,36000.0,5-10kg,23.31,15-30,109.99,1,0
0,8,0,16.625462962962963,SP,campinas,SP,itaquaquecetuba,1,0,moveis_escritorio,17000.0,17.0,85000.0,85.0,63.0,58.0,24.0,87696.0,438480.0,10kg+,245.25,100+,984.95,5,0
3,14,0,35.383472222222224,CE,campos sales,SP,lencois paulista,0,0,beleza_saude,1600.0,1.6,1600.0,1.6,30.0,30.0,16.0,14400.0,14400.0,1-5kg,29.32,15-30,55.9,1,0
4,13,0,39.44454861111111,MA,coroata,MT,sinop,0,0,perfumaria,1250.0,1.25,1250.0,1.25,26.0,21.0,20.0,10920.0,10920.0,1-5kg,38.46,30-60,129.9,1,0
3,22,0,42.050613425925924,RJ,rio de janeiro,SP,guariba,0,0,relogios_presentes,335.0,0.335,335.0,0.335,17.0,11.0,16.0,2992.0,2992.0,0-500g,18.9,15-30,145.9,1,0
3,18,0,21.241145833333334,MS,costa rica,SP,ibitinga,0,0,cama_mesa_banho,350.0,0.35,350.0,0.35,25.0,8.0,19.0,3800.0,3800.0,0-500g,9.66,0-15,39.99,1,1
3,19,0,28.20309027777778,RS,porto alegre,SP,ribeirao preto,0,0,informatica_acessorios,433.0,0.433,866.0,0.866,21.0,15.0,11.0,3465.0,6930.0,0-500g,32.22,30-60,39.8,2,0
3,22,0,12.067418981481481,SP,sao paulo,SP,guarulhos,1,0,moveis_decoracao,19700.0,19.7,19700.0,19.7,42.0,100.0,42.0,176400.0,176400.0,10kg+,57.99,30-60,95.0,1,0
5,22,1,33.07591435185185,BA,dias d'avila,SP,praia grande,0,0,eletrodomesticos,1650.0,1.65,1650.0,1.65,29.0,14.0,19.0,7714.0,7714.0,1-5kg,23.01,15-30,153.75,1,0
1,17,0,21.28679398148148,RS,porto alegre,PR,curitiba,0,0,fashion_calcados,500.0,0.5,500.0,0.5,29.0,12.0,23.0,8004.0,8004.0,0-500g,14.1,0-15,32.9,1,0
3,20,0,33.1480787037037,BA,candeias,SP,mogi guacu,0,0,moveis_escritorio,15700.0,15.7,15700.0,15.7,58.0,28.0,58.0,94192.0,94192.0,10kg+,74.82,60-100,299.9,1,0
1,16,0,23.30587962962963,SP,itapetininga,SP,guarulhos,1,0,beleza_saude,1875.0,1.875,1875.0,1.875,23.0,23.0,23.0,12167.0,12167.0,1-5kg,17.26,15-30,19.0,1,0
5,16,1,23.30847222222222,PR,maringa,SP,guarulhos,0,0,automotivo,5950.0,5.95,5950.0,5.95,65.0,11.0,65.0,46475.0,46475.0,5-10kg,31.76,30-60,143.8,1,0
3,0,0,13.997789351851852,SP,sao paulo,SP,sao paulo,1,1,eletrodomesticos_2,15300.0,15.3,15300.0,15.3,75.0,22.0,44.0,72600.0,72600.0,10kg+,67.19,60-100,2199.99,1,0
0,17,0,8.27355324074074,SP,itapeva,SP,sao bernardo do campo,1,0,instrumentos_musicais,4150.0,4.15,4150.0,4.15,20.0,20.0,20.0,8000.0,8000.0,1-5kg,14.2,0-15,89.0,1,0
0,0,0,17.997881944444444,SP,sao jose do rio preto,SP,sao paulo,1,0,telefonia,217.0,0.217,217.0,0.217,18.0,4.0,13.0,936.0,936.0,0-500g,12.79,0-15,11.87,1,0
3,20,0,35.15909722222222,SP,sao paulo,PR,jussara,0,0,consoles_games,750.0,0.75,1500.0,1.5,19.5,20.5,20.0,7995.0,16180.0,500g-1kg,23.06,15-30,169.89,2,0
3,14,0,25.387349537037036,PR,ponta grossa,SP,santo andre,0,0,beleza_saude,250.0,0.25,250.0,0.25,22.0,10.0,18.0,3960.0,3960.0,0-500g,15.38,15-30,89.99,1,0
3,15,0,17.363877314814815,MG,aguas formosas,MG,conselheiro lafaiete,1,0,beleza_saude,1250.0,1.25,1250.0,1.25,22.0,12.0,16.0,4224.0,4224.0,1-5kg,15.76,15-30,98.0,1,0
6,20,1,42.149849537037035,SP,ribeirao preto,RJ,petropolis,0,0,perfumaria,411.0,0.411,411.0,0.411,21.0,19.0,19.0,7581.0,7581.0,0-500g,18.0,15-30,369.9,1,0
6,8,1,22.666597222222222,RJ,rio de janeiro,SP,guarulhos,0,0,moveis_decoracao,600.0,0.6,600.0,0.6,25.0,11.0,14.0,3850.0,3850.0,500g-1kg,15.19,15-30,61.9,1,0
4,13,0,13.43056712962963,SP,sao paulo,SP,sao paulo,1,1,brinquedos,150.0,0.15,150.0,0.15,16.0,7.0,20.0,2240.0,2240.0,0-500g,7.78,0-15,32.99,1,0
3,15,0,21.365671296296295,SP,sao paulo,SP,ibitinga,1,0,cama_mesa_banho,600.0,0.6,600.0,0.6,24.0,15.0,18.0,6480.0,6480.0,500g-1kg,14.05,0-15,67.0,1,0
0,16,0,13.30292824074074,SC,blumenau,SC,brusque,1,0,cama_mesa_banho,4500.0,4.5,4500.0,4.5,26.0,26.0,36.0,24336.0,24336.0,1-5kg,15.47,15-30,138.0,1,0
3,12,0,20.464814814814815,GO,rio verde,SP,sao paulo,0,0,fashion_bolsas_e_acessorios,100.0,0.1,100.0,0.1,16.0,5.0,20.0,1600.0,1600.0,0-500g,18.23,15-30,49.9,1,0
2,14,0,22.40605324074074,SP,campinas,SP,franca,1,0,moveis_decoracao,300.0,0.3,300.0,0.3,16.0,30.0,20.0,9600.0,9600.0,0-500g,11.85,0-15,13.9,1,0
4,18,0,24.227569444444445,SP,guarulhos,RJ,volta redonda,0,0,eletroportateis,441.0,0.441,441.0,0.441,24.0,20.0,17.0,8160.0,8160.0,0-500g,15.3,15-30,78.99,1,0
3,9,0,28.605219907407406,MG,uba,PE,recife,0,0,informatica_acessorios,533.0,0.533,1066.0,1.066,22.0,11.0,20.0,4840.0,9680.0,500g-1kg,78.2,60-100,299.8,2,0
5,18,1,10.227210648148148,SP,limeira,SP,sao paulo,1,0,brinquedos,5200.0,5.2,5200.0,5.2,50.0,10.0,50.0,25000.0,25000.0,5-10kg,13.53,0-15,89.9,1,0
0,9,0,17.58673611111111,SP,santa albertina,SP,jundiai,1,0,utilidades_domesticas,7000.0,7.0,14000.0,14.0,26.0,47.0,27.0,32994.0,65988.0,5-10kg,26.88,15-30,119.8,2,0
5,20,1,16.131770833333334,SP,sao paulo,SP,piracicaba,1,0,cama_mesa_banho,400.0,0.4,400.0,0.4,20.0,2.0,15.0,600.0,600.0,0-500g,9.09,0-15,44.9,1,0
0,10,0,23.542569444444446,SP,sao paulo,SP,sao paulo,1,1,beleza_saude,838.0,0.838,838.0,0.838,28.0,14.0,21.0,8232.0,8232.0,500g-1kg,10.75,0-15,339.99,1,0
6,0,1,30.986770833333335,SP,pindamonhangaba,SP,penapolis,1,0,fashion_calcados,1400.0,1.4,2800.0,2.8,22.0,12.0,33.0,8712.0,17424.0,1-5kg,27.22,15-30,169.8,2,0
6,9,1,24.61596064814815,RJ,rio de janeiro,SP,guariba,0,0,relogios_presentes,444.0,0.444,444.0,0.444,20.0,14.0,16.0,4480.0,4480.0,0-500g,15.86,15-30,157.99,1,0
4,18,0,30.232291666666665,RS,igrejinha,RJ,rio de janeiro,0,0,beleza_saude,2000.0,2.0,2000.0,2.0,90.0,8.0,15.0,10800.0,10800.0,1-5kg,19.88,15-30,92.0,1,1
4,13,0,26.436597222222222,RJ,rio de janeiro,SP,pradopolis,0,0,relogios_presentes,292.0,0.292,292.0,0.292,17.0,8.0,12.0,1632.0,1632.0,0-500g,16.09,15-30,190.83,1,0
2,15,0,32.36568287037037,DF,brasilia,SP,barueri,0,0,brinquedos,200.0,0.2,200.0,0.2,28.0,13.0,22.0,8008.0,8008.0,0-500g,16.05,15-30,34.9,1,0
1,23,0,22.01710648148148,SC,timbo,SP,pirituba,0,0,esporte_lazer,1300.0,1.3,1300.0,1.3,60.0,15.0,15.0,13500.0,13500.0,1-5kg,23.5,15-30,99.9,1,0
6,18,1,28.22334490740741,RJ,aperibe,SP,piracicaba,0,0,cama_mesa_banho,1100.0,1.1,1100.0,1.1,41.0,9.0,31.0,11439.0,11439.0,1-5kg,23.35,15-30,109.9,1,0
4,16,0,19.31042824074074,RJ,niteroi,SP,sao paulo,0,0,papelaria,15250.0,15.25,30500.0,30.5,36.0,27.5,45.0,44550.0,106400.0,10kg+,87.38,60-100,322.81,2,0
4,13,0,32.450625,RJ,nilopolis,SP,sao paulo,0,0,esporte_lazer,1700.0,1.7,3400.0,3.4,38.0,13.0,20.0,9880.0,17044.0,1-5kg,39.82,30-60,747.0,2,0
1,16,0,27.30943287037037,BA,santa maria da vitoria,SP,sao paulo,0,0,esporte_lazer,150.0,0.15,300.0,0.3,16.0,16.0,11.0,2816.0,5632.0,0-500g,33.58,30-60,91.8,2,0
5,22,1,25.071319444444445,RJ,macae,RJ,rio de janeiro,1,0,beleza_saude,150.0,0.15,150.0,0.15,16.0,6.0,11.0,1056.0,1056.0,0-500g,14.3,0-15,155.0,1,0
3,21,0,26.11519675925926,MG,ribeirao das neves,SP,piracicaba,0,0,cama_mesa_banho,1950.0,1.95,1950.0,1.95,37.0,8.0,35.0,10360.0,10360.0,1-5kg,18.3,15-30,149.9,1,0
1,14,0,26.394756944444445,GO,goiania,MG,lagoa da prata,0,0,unknown,3000.0,3.0,3000.0,3.0,16.0,21.0,19.0,6384.0,6384.0,1-5kg,16.87,15-30,61.9,1,0
0,3,0,2.8335648148148147,SP,sao paulo,SP,sao paulo,1,1,beleza_saude,1200.0,1.2,1200.0,1.2,20.0,16.0,20.0,6400.0,6400.0,1-5kg,11.41,0-15,55.0,1,1
1,10,0,20.549583333333334,SP,sao paulo,MG,uberlandia,0,0,utilidades_domesticas,300.0,0.3,300.0,0.3,16.0,6.0,12.0,1152.0,1152.0,0-500g,15.1,15-30,45.0,1,0
3,9,0,26.61162037037037,RJ,saquarema,PR,maringa,0,0,informatica_acessorios,207.0,0.207,207.0,0.207,17.0,12.0,13.0,2652.0,2652.0,0-500g,17.01,15-30,82.0,1,1
2,10,0,15.577233796296296,MG,nazareno,MG,ponte nova,1,0,automotivo,1900.0,1.9,1900.0,1.9,28.0,36.0,28.0,28224.0,28224.0,1-5kg,15.98,15-30,129.9,1,0
4,23,0,19.02519675925926,SP,sao paulo,SP,franca,1,0,beleza_saude,138.0,0.138,138.0,0.138,12.0,9.0,18.0,1944.0,1944.0,0-500g,11.42,0-15,116.0,1,0
0,13,0,15.445104166666667,SP,sao jose do rio preto,SP,sao paulo,1,0,telefonia,100.0,0.1,100.0,0.1,18.0,6.0,11.0,1188.0,1188.0,0-500g,12.79,0-15,14.99,1,0
0,22,0,28.056087962962962,MT,juina,SP,sao paulo,0,0,telefonia,50.0,0.05,50.0,0.05,18.0,6.0,11.0,1188.0,1188.0,0-500g,16.79,15-30,18.49,1,0
3,19,0,13.197743055555556,SP,sao paulo,SP,sao paulo,1,1,esporte_lazer,200.0,0.2,200.0,0.2,30.0,5.0,16.0,2400.0,2400.0,0-500g,7.78,0-15,25.0,1,0
3,21,0,27.121921296296296,BA,salvador,MG,borda da mata,0,0,malas_acessorios,1300.0,1.3,1300.0,1.3,47.0,10.0,31.0,14570.0,14570.0,1-5kg,17.92,15-30,48.9,1,0
0,16,0,16.319918981481482,SP,sao paulo,SP,marilia,1,0,casa_construcao,233.0,0.233,233.0,0.233,17.0,14.0,16.0,3808.0,3808.0,0-500g,12.02,0-15,74.99,1,0
5,11,1,11.53195601851852,SP,sao paulo,SP,osasco,1,0,automotivo,500.0,0.5,500.0,0.5,16.0,21.0,18.0,6048.0,6048.0,0-500g,9.02,0-15,179.49,1,0
4,12,0,38.49597222222222,PA,belem,SP,santo andre,0,0,beleza_saude,100.0,0.1,100.0,0.1,20.0,15.0,15.0,4500.0,4500.0,0-500g,17.63,15-30,19.99,1,0
3,15,0,12.338622685185186,SP,embu das artes,SP,sao paulo,1,0,automotivo,100.0,0.1,100.0,0.1,16.0,3.0,11.0,528.0,528.0,0-500g,7.54,0-15,39.49,1,0
5,12,1,40.46282407407407,RJ,rio de janeiro,SP,itaquaquecetuba,0,0,moveis_escritorio,8750.0,8.75,8750.0,8.75,52.0,51.0,17.0,45084.0,45084.0,5-10kg,28.34,15-30,139.99,1,0
1,13,0,40.4209375,RJ,rio de janeiro,SP,ibitinga,0,0,cama_mesa_banho,4325.0,4.325,4325.0,4.325,49.0,23.0,38.0,42826.0,42826.0,1-5kg,27.06,15-30,139.9,1,0
0,12,0,34.46471064814815,RO,porto velho,SP,sumare,0,0,relogios_presentes,350.0,0.35,350.0,0.35,19.0,13.0,19.0,4693.0,4693.0,0-500g,24.46,15-30,279.9,1,0
3,22,0,32.06384259259259,RS,passo fundo,SP,ibitinga,0,0,cama_mesa_banho,850.0,0.85,850.0,0.85,25.0,18.0,40.0,18000.0,18000.0,500g-1kg,15.15,15-30,56.99,1,0
4,15,0,26.347997685185184,SC,arvoredo,SP,limeira,0,0,fashion_bolsas_e_acessorios,250.0,0.25,250.0,0.25,16.0,2.0,20.0,640.0,640.0,0-500g,15.1,15-30,34.3,1,0
